call_id,speaker_id,is_appuser,is_customer,affiliation
2283065333739213836,6210804955790521537,1,0,COMPANY
2284672821513620420,1396966786257557487,1,0,COMPANY
2284672821513620420,8650862640651956602,0,1,NONCOMPANY
2287161825349028195,5840300535656021515,0,1,NONCOMPANY
2287161825349028195,1873773073019827703,1,0,COMPANY
2287870979415918680,5607068871814061615,0,1,NONCOMPANY
2287870979415918680,5164384049824603297,1,0,COMPANY
2291644412708361052,3285731224131353379,0,1,NONCOMPANY
2291644412708361052,8964602675311175424,1,0,COMPANY
2296054243991475941,6182556651425165800,0,1,NONCOMPANY
2296054243991475941,566167849497023984,1,0,COMPANY
2296987153213898651,6611721055280428838,0,1,NONCOMPANY
2296987153213898651,3608088252710363707,1,0,COMPANY
2297657552929445561,2638448509142412285,0,1,NONCOMPANY
2297657552929445561,6939181895817840052,1,0,COMPANY
2298857417698669627,4637072402641169406,0,1,NONCOMPANY
2298857417698669627,2661713586034270921,1,0,COMPANY
2299414066270508821,5880424260234884692,0,1,NONCOMPANY
2299414066270508821,5890309824315053812,1,0,COMPANY
2304887244922572912,1961276087169414123,0,1,NONCOMPANY
2304887244922572912,6647440697653888541,1,0,COMPANY
2313573360014907495,5898871487526544195,0,1,NONCOMPANY
2313573360014907495,2196971831200275217,1,0,COMPANY
2316308774461170344,5955028217030320806,1,0,COMPANY
2316308774461170344,8221264321532409365,0,1,NONCOMPANY
2318933759233504550,2033421576046951396,1,0,COMPANY
2318933759233504550,3436607334658051848,0,1,NONCOMPANY
2319051504761233470,142081793313913368,1,0,COMPANY
2319051504761233470,1873214633055659202,0,1,NONCOMPANY
2319870837696915921,1260983737214819173,0,1,NONCOMPANY
2319870837696915921,3102008939659587992,1,0,COMPANY
2323915059147978979,7805231217813444661,1,0,COMPANY
2323915059147978979,3846438709030100141,0,1,NONCOMPANY
2324162043912948309,261877759811849115,0,0,NONCOMPANY
2324162043912948309,8292681683480480056,1,0,COMPANY
2325709492460262883,3981590622548730396,1,0,COMPANY
2325709492460262883,5324068760122236483,0,1,NONCOMPANY
2332698769474709600,5663294070395454008,0,1,NONCOMPANY
2332698769474709600,3133517078936968915,1,0,COMPANY
2334337266356212639,3996093490638668496,0,1,NONCOMPANY
2334337266356212639,944390294807541057,1,0,COMPANY
2336973630782771641,6087734088399889604,0,1,NONCOMPANY
2336973630782771641,7784524009684236072,1,0,COMPANY
2337300491108768585,5316138881213366403,0,1,NONCOMPANY
2337300491108768585,4800110370438573951,1,0,COMPANY
2341956584222059709,8789977907892291392,1,0,COMPANY
2341956584222059709,9189464849293609424,0,1,NONCOMPANY
2342179159599322755,7405043728584058582,0,1,NONCOMPANY
2342179159599322755,8396827973072871594,1,0,COMPANY
2345760836392123096,8118545640310001030,0,1,NONCOMPANY
2345760836392123096,8192410167807459107,1,0,COMPANY
2348567382932788785,6101167151883039719,1,0,COMPANY
2348567382932788785,1183247751619049122,0,1,NONCOMPANY
2349113787385529865,894323747041763961,0,1,NONCOMPANY
2349113787385529865,7357348571240702000,1,0,COMPANY
2352432115925057361,2436873526682870718,0,1,NONCOMPANY
2352432115925057361,6405109690423691408,1,0,COMPANY
2355002480536249073,1002731608974956827,0,1,NONCOMPANY
2355002480536249073,3309752076428985397,1,0,COMPANY
2356984803179921527,8042151080206760260,0,1,NONCOMPANY
2356984803179921527,5327739315025488947,1,0,COMPANY
2358573271635718337,7049223401058459354,0,1,NONCOMPANY
2358573271635718337,4100217124579425421,1,0,COMPANY
2358602241996360902,8237346561389658780,0,1,NONCOMPANY
2358602241996360902,8364671669729330263,1,0,COMPANY
2359628733044170706,368033452456559969,1,0,COMPANY
2359628733044170706,9155221118335924539,0,1,NONCOMPANY
2360655358555862797,7458326870347428192,0,0,UNCLASSIFIED
2360655358555862797,6957420788476920895,0,1,NONCOMPANY
2360655358555862797,6034328907644487885,1,0,COMPANY
2360655358555862797,4613233060136317969,0,0,UNCLASSIFIED
2361162748066443713,6200337923898287264,1,0,COMPANY
2361162748066443713,1956369013647216882,0,1,NONCOMPANY
2363131173113988087,1314191985688888858,0,0,NONCOMPANY
2363131173113988087,402190994083397631,1,0,COMPANY
2364275157653675875,8616971324142804675,0,1,NONCOMPANY
2364275157653675875,3599358263183048287,1,0,COMPANY
2364987826993169059,7453772145811042115,1,0,COMPANY
2364987826993169059,2908516544814939901,0,1,NONCOMPANY
2370540001395339430,5960736289932416656,0,1,NONCOMPANY
2370540001395339430,9027734823580155036,1,0,COMPANY
2371704520316036224,5727075496865519535,1,0,COMPANY
2371704520316036224,152344458773109149,0,1,NONCOMPANY
2373971326015943511,866271483055673663,1,0,COMPANY
2373971326015943511,4836114790831727479,0,1,NONCOMPANY
2375497078091741008,8894685421053577967,1,0,COMPANY
2375497078091741008,6351384477203961333,0,1,NONCOMPANY
2375927422866120871,500803995716116488,1,0,COMPANY
2375927422866120871,814943953755873976,0,1,NONCOMPANY
2380724827192434418,8329503121723084093,1,0,COMPANY
2380724827192434418,5434343579466083117,0,1,NONCOMPANY
2380897054962739580,1662969313048268591,1,0,COMPANY
2380897054962739580,3107796889414674949,0,1,NONCOMPANY
2382477566415288460,9204786985039830963,0,1,NONCOMPANY
2382477566415288460,4805681712186086551,1,0,COMPANY
2383958791758157977,4870617989666406056,1,0,COMPANY
2383958791758157977,999885969089555509,0,1,NONCOMPANY
2388843666404110101,677441264315738807,0,1,NONCOMPANY
2388843666404110101,6853955872978580784,1,0,COMPANY
2393424715065497779,4766604352683711731,1,0,COMPANY
2393424715065497779,6679987096110355510,0,1,NONCOMPANY
2396491309687453851,1294396582724965818,0,1,NONCOMPANY
2396491309687453851,8968307179493800824,1,0,COMPANY
2398572213898555123,4889530951442221907,1,0,COMPANY
2398572213898555123,193791566101075921,0,1,NONCOMPANY
2399913781073877507,2007097525375159131,1,0,COMPANY
2399913781073877507,531086002196351098,0,1,NONCOMPANY
2401779760742332100,8735049883625155923,1,0,COMPANY
2401779760742332100,5690746105771403140,0,1,NONCOMPANY
2402118785909694318,3362885086628796137,1,0,COMPANY
2402118785909694318,1802971242885092000,0,1,NONCOMPANY
2403939000090974473,4570214589479400932,0,1,NONCOMPANY
2403939000090974473,5802454099821014885,1,0,COMPANY
2405017443294758843,4322510782423612830,0,1,NONCOMPANY
2405017443294758843,4628285866063352304,1,0,COMPANY
2405187900476792479,1498669651169427235,1,0,COMPANY
2405187900476792479,5809836833246320506,0,1,NONCOMPANY
2406820928678363909,5703522786269528895,1,0,COMPANY
2406820928678363909,2202544014336675370,0,1,NONCOMPANY
2407949771233946628,4156800983534137361,0,1,NONCOMPANY
2407949771233946628,3765634812213275995,1,0,COMPANY
2408163662071488356,4232707017819000913,1,0,COMPANY
2408163662071488356,2614093585000508228,0,1,NONCOMPANY
2408595042702902154,8093512433969733193,0,0,NONCOMPANY
2408595042702902154,1634401512813401748,1,0,COMPANY
2416214309281978738,8690325107378526873,0,1,NONCOMPANY
2416214309281978738,7377461430654848483,1,0,COMPANY
2416254921821546888,4760723291467299543,0,1,NONCOMPANY
2416254921821546888,2896506907851169116,1,0,COMPANY
2418968587328513518,8761751215319667236,1,0,COMPANY
2418968587328513518,8945048334412646095,0,1,NONCOMPANY
2418980511101515957,5395365028632964456,0,1,NONCOMPANY
2418980511101515957,8659033887011586815,1,0,COMPANY
2423059170657697422,1752252584392136879,1,0,COMPANY
2423059170657697422,6788730323885959723,0,1,NONCOMPANY
2423800654429720405,4641427817210279811,1,0,COMPANY
2423800654429720405,8307276093353086261,0,1,NONCOMPANY
2425180589278253078,4921490734932120160,1,0,COMPANY
2425180589278253078,4769394531347558650,0,1,NONCOMPANY
2430835434998945388,3184678036452978716,0,1,NONCOMPANY
2430835434998945388,5169492875475351724,1,0,COMPANY
2432443294951065284,1863136193107778364,0,1,NONCOMPANY
2432443294951065284,4189939778623956596,1,0,COMPANY
2432832195121059948,7600614556823514169,1,0,COMPANY
2432832195121059948,3217489619391317540,0,1,NONCOMPANY
2433451398933148124,674096056498690354,1,0,COMPANY
2433451398933148124,3688766738614673830,0,1,NONCOMPANY
2440632121784188685,2496911626276324683,0,1,NONCOMPANY
2440632121784188685,2287589311343722973,1,0,COMPANY
2441962452310009579,2931141605993270023,0,0,NONCOMPANY
2441962452310009579,4385309915060463638,1,0,COMPANY
2446478626375597524,5685371450404656017,1,0,COMPANY
2446478626375597524,2623669908529745549,0,1,NONCOMPANY
2446732716385891785,6760610237683529554,1,0,COMPANY
2446732716385891785,8426113642667720407,0,1,NONCOMPANY
2446750717410023880,4118348698099037500,1,0,COMPANY
2446750717410023880,6079213935940362996,0,1,NONCOMPANY
2446958849122240350,8449842842200412370,0,1,NONCOMPANY
2446958849122240350,654628585075743582,1,0,COMPANY
2447134760140142964,3916006723502842401,1,0,COMPANY
2447134760140142964,4578089774679591857,0,1,NONCOMPANY
2449950092013803989,6731729051839528725,1,0,COMPANY
2449950092013803989,175961567147190960,0,1,NONCOMPANY
2450378993121418470,5462512406171605333,0,1,NONCOMPANY
2450378993121418470,1843052012365328999,1,0,COMPANY
2457733945391729446,7707783309859876694,0,1,NONCOMPANY
2457733945391729446,5098712741922423688,1,0,COMPANY
2459933736237561967,2215063715953277682,0,1,NONCOMPANY
2459933736237561967,8770196917677259719,1,0,COMPANY
2460436769808609449,453871918077060698,1,0,COMPANY
2460436769808609449,2502855130377911230,0,1,NONCOMPANY
2466539951223203920,3369960150847483338,1,0,COMPANY
2466539951223203920,4619389673953209846,0,1,NONCOMPANY
2466617863963173495,6677425499695921259,0,1,NONCOMPANY
2466617863963173495,5082131045059736573,1,0,COMPANY
2468003972676522939,6182526216009573402,0,1,NONCOMPANY
2468003972676522939,8304218576188058024,1,0,COMPANY
2468906636093452896,4454830418741092499,1,0,COMPANY
2468906636093452896,7932629175723023099,0,1,NONCOMPANY
2478603532466707331,5890719784777745671,0,1,NONCOMPANY
2478603532466707331,940730152206001031,1,0,COMPANY
2479001136939269100,1851732350004661276,1,0,COMPANY
2479001136939269100,2413330484650645618,0,1,NONCOMPANY
2482300706038585294,6743902804609603471,1,0,COMPANY
2482300706038585294,6445017170617300208,0,1,NONCOMPANY
2488821415180450467,6306224781892572880,1,0,COMPANY
2488821415180450467,4274416030145657880,0,1,NONCOMPANY
2490688052951575035,2539424800768203583,0,1,NONCOMPANY
2490688052951575035,7221054284937093617,1,0,COMPANY
2492094955007583548,8604778914799276364,1,0,COMPANY
2492094955007583548,6731085393428686506,0,1,NONCOMPANY
2504271239972725425,6367759847414767361,0,1,NONCOMPANY
2504271239972725425,66236859902018500,1,0,COMPANY
2507627725444302281,7611816017216255293,1,0,COMPANY
2507627725444302281,3570676889050614011,0,1,NONCOMPANY
2521685491266905601,579784875562135383,1,0,COMPANY
2521685491266905601,2224767164014047749,0,1,NONCOMPANY
2523826994852277009,6625706053842075930,1,0,COMPANY
2523826994852277009,9045427422457662937,0,1,NONCOMPANY
2524748281603267001,8387231229954233092,0,1,NONCOMPANY
2524748281603267001,1150205179761233664,1,0,COMPANY
2526038289629848790,4420951811600105688,0,1,NONCOMPANY
2526038289629848790,5412036514683357320,1,0,COMPANY
2530188561172565620,158890939257481288,0,1,NONCOMPANY
2530188561172565620,1476819091897379284,1,0,COMPANY
2533411458046114260,4757155009877030466,1,0,COMPANY
2533411458046114260,927468971874356230,0,1,NONCOMPANY
2536288828947284450,3574061719068044468,0,1,NONCOMPANY
2536288828947284450,4535734185959494046,1,0,COMPANY
2538901713695140026,3138903679457764716,1,0,COMPANY
2538901713695140026,1581367530288185478,0,1,NONCOMPANY
2539828735466464600,5396663926204322643,0,1,NONCOMPANY
2539828735466464600,2261013175908297508,1,0,COMPANY
2541382675364179037,3597667075061940815,1,0,COMPANY
2541382675364179037,3945461107940155842,0,1,NONCOMPANY
2542617170924213404,1518354135303079623,1,0,COMPANY
2542617170924213404,5394864905745140348,0,1,NONCOMPANY
2543987568380068108,1174763588002722820,1,0,COMPANY
2543987568380068108,2537236265667682398,0,1,NONCOMPANY
2544684611686510538,4795715819654995540,1,0,COMPANY
2544684611686510538,573350198995397322,0,1,NONCOMPANY
2545854971821262801,1283439466648269900,1,0,COMPANY
2545854971821262801,1773965089917259507,0,1,NONCOMPANY
2546031192536297715,1236697632683661004,1,0,COMPANY
2546031192536297715,6882864638043604765,0,1,NONCOMPANY
2546194467307104447,8454451832730819468,1,0,COMPANY
2546194467307104447,3177080152749129675,0,1,NONCOMPANY
2548361435333889403,2260948491731030209,0,1,NONCOMPANY
2548361435333889403,1205756398838841573,1,0,COMPANY
2550317366701660264,3428056385249169455,1,0,COMPANY
2550317366701660264,57822325479347967,0,1,NONCOMPANY
2551729958514003137,7446363086279123108,0,1,NONCOMPANY
2551729958514003137,2215116248366936761,1,0,COMPANY
2552156148586120338,7096541502710415318,1,0,COMPANY
2552156148586120338,7452722013689201511,0,1,NONCOMPANY
2554882310516401981,5775069826077039373,1,0,COMPANY
2554882310516401981,1976615239193428511,0,1,NONCOMPANY
2554894387985856884,210391023560335702,1,0,COMPANY
2554894387985856884,819773579434191169,0,0,NONCOMPANY
2556020042707639272,6577078253223242259,1,0,COMPANY
2556020042707639272,4762804710432674752,0,1,NONCOMPANY
2556184860216689869,8612126757999535645,0,1,NONCOMPANY
2556184860216689869,1056989723219294583,1,0,COMPANY
2558374036847396871,7900783680988492998,1,0,COMPANY
2558374036847396871,2870397888190337711,0,1,NONCOMPANY
2559440683562793194,8106897150607103409,0,1,NONCOMPANY
2559440683562793194,7536731590349823862,1,0,COMPANY
2559858510026736777,6319507948226081274,1,0,COMPANY
2559858510026736777,2221360584122928056,0,1,NONCOMPANY
2569303816885803436,944620529943491549,0,1,NONCOMPANY
2569303816885803436,817591405118308117,1,0,COMPANY
2573896174238315622,7968171878667665003,1,0,COMPANY
2573896174238315622,6468902248484069073,0,1,NONCOMPANY
2575032869799099180,8640627852213533026,0,1,NONCOMPANY
2575032869799099180,3760168574659329139,1,0,COMPANY
2576284495745018673,6060922488558063727,0,1,NONCOMPANY
2576284495745018673,2955657368418452466,1,0,COMPANY
2576403234070729457,5603135304049063532,1,0,COMPANY
2576403234070729457,4993773118647161294,0,1,NONCOMPANY
2578480043734534303,1411316471596824274,0,1,NONCOMPANY
2578480043734534303,4816164064668719160,1,0,COMPANY
2578875496259641471,7535703759325107585,0,1,NONCOMPANY
2578875496259641471,3553539265634903471,1,0,COMPANY
2581689273262881925,6695971974609763599,1,0,COMPANY
2581689273262881925,3896550981400707438,0,1,NONCOMPANY
2586827879860191342,6893219163317902489,0,1,NONCOMPANY
2586827879860191342,1292018568803027214,1,0,COMPANY
2592467410417481078,6212929877198858304,1,0,COMPANY
2592467410417481078,6282615342126391083,0,1,NONCOMPANY
2595487984664058212,5044075495263204952,1,0,COMPANY
2595487984664058212,498939445703841027,0,1,NONCOMPANY
2602310576307684598,1871274206437287597,1,0,COMPANY
2602310576307684598,5031162028355455280,0,1,NONCOMPANY
2607000269328504617,6168127273961487728,1,0,COMPANY
2607000269328504617,7317998681658732501,0,1,NONCOMPANY
2608420703893850691,5403218838252888814,1,0,COMPANY
2608420703893850691,9063917944449792189,0,1,NONCOMPANY
2611949407423341464,4821825624841031719,1,0,COMPANY
2611949407423341464,1817485494008077139,0,1,NONCOMPANY
2612526088384862755,3762212737420870871,0,1,NONCOMPANY
2612526088384862755,8099911231572008344,1,0,COMPANY
2612909727131499382,595995777860732105,1,0,COMPANY
2612909727131499382,5915942147639038836,0,1,NONCOMPANY
2614043246481802034,4344120094781490705,1,0,COMPANY
2614043246481802034,992150223433768179,0,1,NONCOMPANY
2618900395301953599,8935232113520369207,0,1,NONCOMPANY
2618900395301953599,7286556963714729828,1,0,COMPANY
2620950337924262262,5119095104722432829,1,0,COMPANY
2620950337924262262,5063626644732330395,0,1,NONCOMPANY
2621838809110960122,5171095495868791930,0,1,NONCOMPANY
2621838809110960122,2788479656970745333,1,0,COMPANY
2625799753344031160,7950564792092903646,1,0,COMPANY
2625799753344031160,4368955386342776022,0,1,NONCOMPANY
2629348863542722017,3383367866369760420,0,1,NONCOMPANY
2629348863542722017,5792787362049949806,1,0,COMPANY
2630082852824640807,592836900441376563,0,1,NONCOMPANY
2630082852824640807,4415621659048851196,1,0,COMPANY
2631692436730504327,3496684113330335147,0,1,NONCOMPANY
2631692436730504327,6897323330289309294,1,0,COMPANY
2632059062441776133,8828768715317007175,1,0,COMPANY
2632059062441776133,6316732012625475365,0,1,NONCOMPANY
2633740132230112866,4156645981311569178,1,0,COMPANY
2633740132230112866,9056585386001538266,0,1,NONCOMPANY
2634293227267038037,8143734004699508572,1,0,COMPANY
2634293227267038037,7062674453861108094,0,1,NONCOMPANY
2634415213271426260,8255520228660405478,1,0,COMPANY
2634415213271426260,4568262582351391278,0,1,NONCOMPANY
2635206963665649084,5443934300348806377,1,0,COMPANY
2635206963665649084,2668486898828444748,0,1,NONCOMPANY
2635776093619248424,7834224170172435481,1,0,COMPANY
2635776093619248424,5167342632911415547,0,1,NONCOMPANY
2638048466459068292,9163225851475799319,1,0,COMPANY
2638048466459068292,3071521426540231983,0,1,NONCOMPANY
2639425311233089214,2646567616049362995,1,0,COMPANY
2639425311233089214,5585642336174630375,0,0,NONCOMPANY
2639888187299726665,8346105490369662307,1,0,COMPANY
2639888187299726665,1545660018577933173,0,1,NONCOMPANY
2642007230294568091,8047827292612641974,0,0,COMPANY
2642007230294568091,5608877086894214363,0,1,NONCOMPANY
2643966584379371388,6638607888690803105,0,1,NONCOMPANY
2643966584379371388,1999249842983145658,1,0,COMPANY
2644684064076164634,526261427791610321,1,0,COMPANY
2644684064076164634,7767744792581292342,0,1,NONCOMPANY
2646382319268035846,3994138856471921006,0,1,NONCOMPANY
2646382319268035846,7882188589028532382,1,0,COMPANY
2646389022739814950,3677779174769421143,1,0,COMPANY
2646389022739814950,8301554172805934670,0,1,NONCOMPANY
2647525001971650241,2611400457471087360,1,0,COMPANY
2647525001971650241,5598808992206284036,0,1,NONCOMPANY
2651262189521945349,2635916070062709304,0,1,NONCOMPANY
2651262189521945349,2769492465816991681,1,0,COMPANY
2656510926591815050,7828573413639913428,1,0,COMPANY
2656510926591815050,9022115247830953292,0,1,NONCOMPANY
2661018901799527319,6630658128465809333,0,1,NONCOMPANY
2661018901799527319,750497891481292828,1,0,COMPANY
2661639617360446579,2802961022452571586,0,1,NONCOMPANY
2661639617360446579,2936922746136747998,1,0,COMPANY
2662350458444454563,6671796924898769439,0,1,NONCOMPANY
2662350458444454563,3707722524730207253,1,0,COMPANY
2662900462783758946,3993240660130718945,1,0,COMPANY
2662900462783758946,3298602853517641880,0,1,NONCOMPANY
2666313388745609366,1342226046948853332,1,0,COMPANY
2666313388745609366,2727062354060998280,0,1,NONCOMPANY
2668323454933711262,37484277808809435,0,1,NONCOMPANY
2668323454933711262,1713022446605310271,1,0,COMPANY
2668698676079002632,772731354567591773,1,0,COMPANY
2668698676079002632,948563320179449568,0,1,NONCOMPANY
2670014749264226313,7614690171780356151,0,1,NONCOMPANY
2670014749264226313,5770172516475105104,1,0,COMPANY
2670963405517952027,1187513147278009833,1,0,COMPANY
2670963405517952027,4974524500919069364,0,1,NONCOMPANY
2671290948054406638,8244100682351532564,0,1,NONCOMPANY
2671290948054406638,7735752825676358463,1,0,COMPANY
2676142023859912492,401601100680102963,0,0,NONCOMPANY
2676142023859912492,1691109421837363814,1,0,COMPANY
2676832881556573402,4702038367109367126,0,1,NONCOMPANY
2676832881556573402,6257117643093570631,1,0,COMPANY
2678331504871124730,6900755100300870078,0,1,NONCOMPANY
2678331504871124730,8309620559979869980,1,0,COMPANY
2680203409750902581,5178497967782246982,0,1,NONCOMPANY
2680203409750902581,7380722033131352880,1,0,COMPANY
2680446349524215073,3983019394262996072,1,0,COMPANY
2680446349524215073,1188661747633496836,0,1,NONCOMPANY
2680671349178249926,7070956168503626561,0,1,NONCOMPANY
2680671349178249926,5958455615652720389,1,0,COMPANY
2681228394563661076,3260995256820956056,0,1,NONCOMPANY
2681228394563661076,1160370561014429184,1,0,COMPANY
2681674193359176515,4629437217846506338,1,0,COMPANY
2681674193359176515,8187642585576996379,0,1,NONCOMPANY
2684197039802081573,6204264009748770518,1,0,COMPANY
2684197039802081573,6379131282506215258,0,0,UNCLASSIFIED
2684315311944270039,2987765503875145183,0,1,NONCOMPANY
2684315311944270039,7438601126787676850,1,0,COMPANY
2687996257973742376,5243884032764553160,0,1,NONCOMPANY
2687996257973742376,700637702390296249,1,0,COMPANY
2695018572729618612,7591808051184302923,1,0,COMPANY
2695018572729618612,1171193761194502391,0,1,NONCOMPANY
2696063117523237874,1899842953072321055,1,0,COMPANY
2696063117523237874,8480624284684795829,0,1,NONCOMPANY
2697013602504869673,1473743389427411876,1,0,COMPANY
2697013602504869673,7348826829440492726,0,1,NONCOMPANY
2698925597419171047,2256451655285458800,1,0,COMPANY
2698925597419171047,699216252634256663,0,0,NONCOMPANY
2701384943830423710,2351140092720451531,1,0,COMPANY
2701384943830423710,2314907018448515442,0,1,NONCOMPANY
2702802327887018835,6487088800622696111,1,0,COMPANY
2702802327887018835,794199167321600192,0,1,NONCOMPANY
2702863420925561992,3882605707326006321,1,0,COMPANY
2702863420925561992,1393561640291345441,0,1,NONCOMPANY
2704220450809509381,5771166824629730184,1,0,COMPANY
2704220450809509381,4424425857400169626,0,1,NONCOMPANY
2705509678872643931,3139103679023195759,1,0,COMPANY
2705509678872643931,3957791919257706274,0,1,NONCOMPANY
2708373572708965989,937614287849976245,1,0,COMPANY
2708373572708965989,8346049671027421366,0,0,NONCOMPANY
2710934365453212461,3996660752264923830,0,1,NONCOMPANY
2710934365453212461,4003393327932531866,1,0,COMPANY
2712349974702076037,1777346417499014058,1,0,COMPANY
2712349974702076037,3640977406843042204,0,1,NONCOMPANY
2712636812121247757,6794436107794681796,1,0,COMPANY
2712636812121247757,7058079487464738005,0,1,NONCOMPANY
2713932795237048119,2001489411905665336,0,1,NONCOMPANY
2713932795237048119,2981943186575138334,1,0,COMPANY
2714496559122410790,7772994552374288771,0,1,NONCOMPANY
2714496559122410790,2981782528239919361,1,0,COMPANY
2729522849110073606,1251277629662094001,0,1,NONCOMPANY
2729522849110073606,9057962196813636287,1,0,COMPANY
2732987268536853575,2765510344857530876,1,0,COMPANY
2732987268536853575,1172429845481492701,0,1,NONCOMPANY
2734150532703192178,2229550548108709442,0,1,NONCOMPANY
2734150532703192178,8510243347359752347,1,0,COMPANY
2735983315857773368,691215838723192705,0,1,NONCOMPANY
2735983315857773368,4482257208421956130,1,0,COMPANY
2737052692154957625,3945646284705583551,0,1,NONCOMPANY
2737052692154957625,885672360725426582,1,0,COMPANY
2737164313477863724,8515081636572718718,0,1,NONCOMPANY
2737164313477863724,2550952494978081180,1,0,COMPANY
2738343780278899308,3305750219787856233,0,1,NONCOMPANY
2738343780278899308,6446723682412784632,1,0,COMPANY
2738872708959662274,7002185162475214688,1,0,COMPANY
2738872708959662274,2006691789427726721,0,1,NONCOMPANY
2739413490792142787,7298333303445530156,0,1,NONCOMPANY
2739413490792142787,6500074784280447382,1,0,COMPANY
2742678431591273585,6229348301416067905,1,0,COMPANY
2742678431591273585,7684051097158454,0,1,NONCOMPANY
2745728249216806270,7206194553757893708,1,0,COMPANY
2745728249216806270,4183199070420606034,0,1,NONCOMPANY
2746879487159161888,2238790993195814831,1,0,COMPANY
2746879487159161888,4203836343739990707,0,1,NONCOMPANY
2747499813128653050,960036899104262338,0,1,NONCOMPANY
2747499813128653050,1969282650604482101,1,0,COMPANY
2749686428069321236,2282848852384825584,0,1,NONCOMPANY
2749686428069321236,5830734936157665858,1,0,COMPANY
2750141640912277023,1696778751732503336,1,0,COMPANY
2750141640912277023,5540713678361780199,0,1,NONCOMPANY
2752414726843468343,4622759915467791310,1,0,COMPANY
2752414726843468343,5338378616975321083,0,1,NONCOMPANY
2753277744974373516,3805950076462111798,1,0,COMPANY
2753277744974373516,3621554242810941203,0,1,NONCOMPANY
2757656430672703669,651077807714277876,0,1,NONCOMPANY
2757656430672703669,352110028063094999,1,0,COMPANY
2764446518556871777,6404228740360313989,0,1,NONCOMPANY
2764446518556871777,8436683860415446658,1,0,COMPANY
2765721943061920246,4737225382128948271,0,1,NONCOMPANY
2765721943061920246,2604303903528761122,1,0,COMPANY
2776191373364558284,3206599738215892029,1,0,COMPANY
2776191373364558284,3078430006976797402,0,1,NONCOMPANY
2776905911518867025,8365032088242613313,0,1,NONCOMPANY
2776905911518867025,5456871820025951930,1,0,COMPANY
2777935086354219513,4690565620256485139,0,1,NONCOMPANY
2777935086354219513,2697680901710386848,1,0,COMPANY
2783549329611866965,992166333564472892,1,0,COMPANY
2783549329611866965,6183134765212853751,0,1,NONCOMPANY
2785333434716778708,6376940890888799386,0,1,NONCOMPANY
2785333434716778708,2565920979776341177,1,0,COMPANY
2785614136934009854,6223828076336462405,0,0,COMPANY
2785614136934009854,3157942516621496088,0,1,NONCOMPANY
2786443012631972175,3511921277280401750,1,0,COMPANY
2786443012631972175,419702952965041135,0,1,NONCOMPANY
2793692439454785130,8240361542132841430,0,1,NONCOMPANY
2793692439454785130,1185369895022986080,1,0,COMPANY
2793719044314212017,4731235258033070251,1,0,COMPANY
2793719044314212017,3887068751055900323,0,1,NONCOMPANY
2795055574375162177,3194650727110507000,1,0,COMPANY
2795055574375162177,4826556602824181890,0,0,NONCOMPANY
2797576077951197200,208822861542111435,1,0,COMPANY
2797576077951197200,2775340275308795201,0,1,NONCOMPANY
2798547821409138293,8701890031610889121,1,0,COMPANY
2798547821409138293,2565697645702834391,0,1,NONCOMPANY
2798598266060627685,9221805721302449032,0,1,NONCOMPANY
2798598266060627685,7690022417739383667,1,0,COMPANY
2799300809064845283,7453927931983191704,1,0,COMPANY
2799300809064845283,5815086724024796673,0,1,NONCOMPANY
2800119244067453132,4762708889586752412,1,0,COMPANY
2800119244067453132,5297357131521972737,0,1,NONCOMPANY
2802047273051223991,8315843876550096829,0,1,NONCOMPANY
2802047273051223991,5030967665302180301,1,0,COMPANY
2802598508737766364,4042298718420414483,0,1,NONCOMPANY
2802598508737766364,6427877094038587920,1,0,COMPANY
2804366133543597522,3444583184228140346,1,0,COMPANY
2804366133543597522,2486195031974213703,0,1,NONCOMPANY
2808329536547544865,6138709616768055742,1,0,COMPANY
2808329536547544865,4356019288231555681,0,1,NONCOMPANY
2809267821761801917,1377081172190037420,1,0,COMPANY
2809267821761801917,6326090727745027566,0,1,NONCOMPANY
2816208415521872989,8715695013285011364,0,1,NONCOMPANY
2816208415521872989,3103221828955050307,1,0,COMPANY
2817071121126036131,517145781958792993,1,0,COMPANY
2817071121126036131,800795878014717608,0,1,NONCOMPANY
2817335363162355455,2237305738593210712,1,0,COMPANY
2817335363162355455,5899400562777662931,0,1,NONCOMPANY
2818249315383960296,8942950501042569115,1,0,COMPANY
2818249315383960296,5473573128016126776,0,1,NONCOMPANY
2821223637446467786,8709152805285472087,0,1,NONCOMPANY
2821223637446467786,1329637564086760318,1,0,COMPANY
2822485148779852680,6735487310241294904,0,1,NONCOMPANY
2822485148779852680,7027170278591636058,1,0,COMPANY
2828498979654998123,8061457928444611227,1,0,COMPANY
2828498979654998123,8518860294123252994,0,1,NONCOMPANY
2828607443913264943,2998096979290458465,1,0,COMPANY
2828607443913264943,4960627069934081888,0,1,NONCOMPANY
2831249502797691141,8287640690577774137,1,0,COMPANY
2831249502797691141,3947658656231058610,0,1,NONCOMPANY
2833134853044459382,4778104661969221207,1,0,COMPANY
2833134853044459382,436102654893988228,0,0,NONCOMPANY
2839410960634209434,7848888835919798325,1,0,COMPANY
2839410960634209434,9014480107911881551,0,1,NONCOMPANY
2839718609367330990,580933141809931813,1,0,COMPANY
2839718609367330990,4813563107036304537,0,1,NONCOMPANY
